"Date","Price","Open","High","Low","Vol.","Change %"
"2015-06-29","6,043.29","6,043.29","6,043.29","6,043.29","","-2.13%"
"2015-06-26","6,174.84","6,174.84","6,174.84","6,174.84","","-0.04%"
"2015-06-25","6,177.23","6,177.23","6,177.23","6,177.23","","-0.27%"
"2015-06-24","6,194.04","6,194.04","6,194.04","6,194.04","","-0.78%"
"2015-06-23","6,243.00","6,243.00","6,243.00","6,243.00","","0.10%"
"2015-06-22","6,237.06","6,237.06","6,237.06","6,237.06","","0.59%"
"2015-06-19","6,200.68","6,200.68","6,200.68","6,200.68","","-0.45%"
"2015-06-18","6,228.81","6,228.81","6,228.81","6,228.81","","1.02%"
"2015-06-17","6,166.20","6,166.20","6,166.20","6,166.20","","0.17%"
"2015-06-16","6,155.54","6,155.54","6,155.54","6,155.54","","0.57%"
"2015-06-15","6,120.71","6,120.71","6,120.71","6,120.71","","-0.46%"
"2015-06-12","6,148.77","6,148.77","6,148.77","6,148.77","","-0.63%"
"2015-06-11","6,188.04","6,188.04","6,188.04","6,188.04","","0.24%"
"2015-06-10","6,173.36","6,173.36","6,173.36","6,173.36","","1.20%"
"2015-06-09","6,100.28","6,100.28","6,100.28","6,100.28","","-0.01%"
"2015-06-08","6,100.59","6,100.59","6,100.59","6,100.59","","-0.65%"
"2015-06-05","6,140.40","6,140.40","6,140.40","6,140.40","","-0.01%"
"2015-06-04","6,141.13","6,141.13","6,141.13","6,141.13","","-0.87%"
"2015-06-03","6,194.88","6,194.88","6,194.88","6,194.88","","0.31%"
"2015-06-02","6,175.65","6,175.65","6,175.65","6,175.65","","-0.06%"
"2015-06-01","6,179.40","6,179.40","6,179.40","6,179.40","","0.21%"
"2015-05-29","6,166.30","6,166.30","6,166.30","6,166.30","","-0.60%"
"2015-05-28","6,203.61","6,203.61","6,203.61","6,203.61","","-0.11%"
"2015-05-27","6,210.50","6,210.50","6,210.50","6,210.50","","0.93%"
"2015-05-26","6,153.26","6,153.26","6,153.26","6,153.26","","-1.02%"
"2015-05-25","6,216.53","6,216.53","6,216.53","6,216.53","","0.00%"
"2015-05-22","6,216.53","6,216.53","6,216.53","6,216.53","","-0.22%"
"2015-05-21","6,230.14","6,230.14","6,230.14","6,230.14","","0.22%"
"2015-05-20","6,216.55","6,216.55","6,216.55","6,216.55","","-0.06%"
"2015-05-19","6,220.13","6,220.13","6,220.13","6,220.13","","-0.07%"
"2015-05-18","6,224.48","6,224.48","6,224.48","6,224.48","","0.41%"
"2015-05-15","6,199.14","6,199.14","6,199.14","6,199.14","","0.09%"
"2015-05-14","6,193.45","6,193.45","6,193.45","6,193.45","","1.06%"
"2015-05-13","6,128.30","6,128.30","6,128.30","6,128.30","","-0.01%"
"2015-05-12","6,128.78","6,128.78","6,128.78","6,128.78","","-0.27%"
"2015-05-11","6,145.39","6,145.39","6,145.39","6,145.39","","-0.41%"
"2015-05-08","6,170.82","6,170.82","6,170.82","6,170.82","","1.25%"
"2015-05-07","6,094.58","6,094.58","6,094.58","6,094.58","","0.42%"
"2015-05-06","6,069.14","6,069.14","6,069.14","6,069.14","","-0.31%"
"2015-05-05","6,088.10","6,088.10","6,088.10","6,088.10","","-1.21%"
"2015-05-04","6,162.81","6,162.81","6,162.81","6,162.81","","0.30%"
"2015-05-01","6,144.14","6,144.14","6,144.14","6,144.14","","1.02%"
"2015-04-30","6,082.17","6,082.17","6,082.17","6,082.17","","-1.11%"
"2015-04-29","6,150.69","6,150.69","6,150.69","6,150.69","","-0.42%"
"2015-04-28","6,176.70","6,176.70","6,176.70","6,176.70","","0.26%"
"2015-04-27","6,160.49","6,160.49","6,160.49","6,160.49","","-0.50%"
"2015-04-24","6,191.61","6,191.61","6,191.61","6,191.61","","0.12%"
"2015-04-23","6,183.94","6,183.94","6,183.94","6,183.94","","0.28%"
"2015-04-22","6,166.49","6,166.49","6,166.49","6,166.49","","0.46%"
"2015-04-21","6,138.29","6,138.29","6,138.29","6,138.29","","-0.10%"
"2015-04-20","6,144.72","6,144.72","6,144.72","6,144.72","","0.91%"
"2015-04-17","6,089.60","6,089.60","6,089.60","6,089.60","","-1.18%"
"2015-04-16","6,162.28","6,162.28","6,162.28","6,162.28","","-0.08%"
"2015-04-15","6,167.00","6,167.00","6,167.00","6,167.00","","0.53%"
"2015-04-14","6,134.25","6,134.25","6,134.25","6,134.25","","0.13%"
"2015-04-13","6,126.13","6,126.13","6,126.13","6,126.13","","-0.40%"
"2015-04-10","6,150.70","6,150.70","6,150.70","6,150.70","","0.49%"
"2015-04-09","6,120.85","6,120.85","6,120.85","6,120.85","","0.34%"
"2015-04-08","6,099.96","6,099.96","6,099.96","6,099.96","","0.37%"
"2015-04-07","6,077.58","6,077.58","6,077.58","6,077.58","","-0.26%"
"2015-04-06","6,093.72","6,093.72","6,093.72","6,093.72","","0.64%"
"2015-04-03","6,054.72","6,054.72","6,054.72","6,054.72","","0.00%"
"2015-04-02","6,054.72","6,054.72","6,054.72","6,054.72","","0.36%"
"2015-04-01","6,032.74","6,032.74","6,032.74","6,032.74","","-0.36%"
"2015-03-31","6,054.78","6,054.78","6,054.78","6,054.78","","-0.78%"
"2015-03-30","6,102.66","6,102.66","6,102.66","6,102.66","","1.25%"
"2015-03-27","6,027.31","6,027.31","6,027.31","6,027.31","","0.34%"
"2015-03-26","6,007.07","6,007.07","6,007.07","6,007.07","","-0.22%"
"2015-03-25","6,020.29","6,020.29","6,020.29","6,020.29","","-1.54%"
"2015-03-24","6,114.62","6,114.62","6,114.62","6,114.62","","-0.54%"
"2015-03-23","6,147.96","6,147.96","6,147.96","6,147.96","","-0.18%"
"2015-03-20","6,159.35","6,159.35","6,159.35","6,159.35","","0.89%"
"2015-03-19","6,105.21","6,105.21","6,105.21","6,105.21","","-0.39%"
"2015-03-18","6,129.16","6,129.16","6,129.16","6,129.16","","1.16%"
"2015-03-17","6,058.65","6,058.65","6,058.65","6,058.65","","-0.22%"
"2015-03-16","6,072.05","6,072.05","6,072.05","6,072.05","","1.26%"
"2015-03-13","5,996.73","5,996.73","5,996.73","5,996.73","","-0.57%"
"2015-03-12","6,030.94","6,030.94","6,030.94","6,030.94","","1.30%"
"2015-03-11","5,953.28","5,953.28","5,953.28","5,953.28","","-0.03%"
"2015-03-10","5,954.94","5,954.94","5,954.94","5,954.94","","-1.61%"
"2015-03-09","6,052.11","6,052.11","6,052.11","6,052.11","","0.40%"
"2015-03-06","6,028.25","6,028.25","6,028.25","6,028.25","","-1.38%"
"2015-03-05","6,112.64","6,112.64","6,112.64","6,112.64","","0.16%"
"2015-03-04","6,103.17","6,103.17","6,103.17","6,103.17","","-0.42%"
"2015-03-03","6,128.91","6,128.91","6,128.91","6,128.91","","-0.44%"
"2015-03-02","6,156.12","6,156.12","6,156.12","6,156.12","","0.64%"
"2015-02-27","6,116.97","6,116.97","6,116.97","6,116.97","","-0.33%"
"2015-02-26","6,137.29","6,137.29","6,137.29","6,137.29","","-0.11%"
"2015-02-25","6,144.14","6,144.14","6,144.14","6,144.14","","-0.01%"
"2015-02-24","6,145.04","6,145.04","6,145.04","6,145.04","","0.24%"
"2015-02-23","6,130.22","6,130.22","6,130.22","6,130.22","","-0.03%"
"2015-02-20","6,132.29","6,132.29","6,132.29","6,132.29","","0.62%"
"2015-02-19","6,094.52","6,094.52","6,094.52","6,094.52","","-0.08%"
"2015-02-18","6,099.11","6,099.11","6,099.11","6,099.11","","0.05%"
"2015-02-17","6,096.11","6,096.11","6,096.11","6,096.11","","0.16%"
"2015-02-16","6,086.33","6,086.33","6,086.33","6,086.33","","0.00%"
"2015-02-13","6,086.33","6,086.33","6,086.33","6,086.33","","0.45%"
"2015-02-12","6,058.99","6,058.99","6,058.99","6,058.99","","1.02%"
"2015-02-11","5,998.07","5,998.07","5,998.07","5,998.07","","0.03%"
"2015-02-10","5,996.28","5,996.28","5,996.28","5,996.28","","1.01%"
"2015-02-09","5,936.03","5,936.03","5,936.03","5,936.03","","-0.47%"
"2015-02-06","5,963.86","5,963.86","5,963.86","5,963.86","","-0.31%"
"2015-02-05","5,982.43","5,982.43","5,982.43","5,982.43","","1.10%"
"2015-02-04","5,917.43","5,917.43","5,917.43","5,917.43","","-0.37%"
"2015-02-03","5,939.31","5,939.31","5,939.31","5,939.31","","1.49%"
"2015-02-02","5,852.26","5,852.26","5,852.26","5,852.26","","1.21%"
"2015-01-30","5,782.18","5,782.18","5,782.18","5,782.18","","-1.35%"
"2015-01-29","5,861.32","5,861.32","5,861.32","5,861.32","","0.96%"
"2015-01-28","5,805.87","5,805.87","5,805.87","5,805.87","","-1.37%"
"2015-01-27","5,886.54","5,886.54","5,886.54","5,886.54","","-1.20%"
"2015-01-26","5,958.10","5,958.10","5,958.10","5,958.10","","0.42%"
"2015-01-23","5,933.27","5,933.27","5,933.27","5,933.27","","-0.48%"
"2015-01-22","5,961.93","5,961.93","5,961.93","5,961.93","","1.59%"
"2015-01-21","5,868.55","5,868.55","5,868.55","5,868.55","","0.44%"
"2015-01-20","5,842.97","5,842.97","5,842.97","5,842.97","","0.07%"
"2015-01-16","5,838.66","5,838.66","5,838.66","5,838.66","","1.38%"
"2015-01-15","5,759.21","5,759.21","5,759.21","5,759.21","","-1.01%"
"2015-01-14","5,818.20","5,818.20","5,818.20","5,818.20","","-0.56%"
"2015-01-13","5,850.84","5,850.84","5,850.84","5,850.84","","-0.19%"
"2015-01-12","5,862.04","5,862.04","5,862.04","5,862.04","","-0.75%"
"2015-01-09","5,906.45","5,906.45","5,906.45","5,906.45","","-0.83%"
"2015-01-08","5,955.94","5,955.94","5,955.94","5,955.94","","1.77%"
"2015-01-07","5,852.48","5,852.48","5,852.48","5,852.48","","1.20%"
"2015-01-06","5,783.21","5,783.21","5,783.21","5,783.21","","-0.96%"
"2015-01-05","5,839.11","5,839.11","5,839.11","5,839.11","","-1.77%"
"2015-01-02","5,944.42","5,944.42","5,944.42","5,944.42","","-0.06%"
"2014-12-31","5,947.71","5,947.71","5,947.71","5,947.71","","-0.97%"
"2014-12-30","6,006.12","6,006.12","6,006.12","6,006.12","","-0.47%"
"2014-12-29","6,034.34","6,034.34","6,034.34","6,034.34","","0.15%"
"2014-12-26","6,025.41","6,025.41","6,025.41","6,025.41","","0.37%"
"2014-12-24","6,003.03","6,003.03","6,003.03","6,003.03","","0.04%"
"2014-12-23","6,000.44","6,000.44","6,000.44","6,000.44","","0.18%"
"2014-12-22","5,989.49","5,989.49","5,989.49","5,989.49","","0.39%"
"2014-12-19","5,966.06","5,966.06","5,966.06","5,966.06","","0.46%"
"2014-12-18","5,938.97","5,938.97","5,938.97","5,938.97","","2.29%"
"2014-12-17","5,806.11","5,806.11","5,806.11","5,806.11","","2.15%"
"2014-12-16","5,684.16","5,684.16","5,684.16","5,684.16","","-0.77%"
"2014-12-15","5,728.22","5,728.22","5,728.22","5,728.22","","-0.68%"
"2014-12-12","5,767.60","5,767.60","5,767.60","5,767.60","","-1.55%"
"2014-12-11","5,858.65","5,858.65","5,858.65","5,858.65","","0.48%"
"2014-12-10","5,830.89","5,830.89","5,830.89","5,830.89","","-1.70%"
"2014-12-09","5,931.57","5,931.57","5,931.57","5,931.57","","0.13%"
"2014-12-08","5,923.78","5,923.78","5,923.78","5,923.78","","-0.77%"
"2014-12-05","5,970.04","5,970.04","5,970.04","5,970.04","","0.22%"
"2014-12-04","5,956.79","5,956.79","5,956.79","5,956.79","","-0.14%"
"2014-12-03","5,964.98","5,964.98","5,964.98","5,964.98","","0.49%"
"2014-12-02","5,936.17","5,936.17","5,936.17","5,936.17","","0.65%"
"2014-12-01","5,897.86","5,897.86","5,897.86","5,897.86","","-0.84%"
"2014-11-28","5,947.78","5,947.78","5,947.78","5,947.78","","-0.37%"
"2014-11-26","5,969.85","5,969.85","5,969.85","5,969.85","","0.29%"
"2014-11-25","5,952.51","5,952.51","5,952.51","5,952.51","","-0.08%"
"2014-11-24","5,957.36","5,957.36","5,957.36","5,957.36","","0.39%"
"2014-11-21","5,934.16","5,934.16","5,934.16","5,934.16","","0.50%"
"2014-11-20","5,904.69","5,904.69","5,904.69","5,904.69","","0.30%"
"2014-11-19","5,886.78","5,886.78","5,886.78","5,886.78","","-0.24%"
"2014-11-18","5,900.74","5,900.74","5,900.74","5,900.74","","0.55%"
"2014-11-17","5,868.39","5,868.39","5,868.39","5,868.39","","-0.02%"
"2014-11-14","5,869.81","5,869.81","5,869.81","5,869.81","","0.03%"
"2014-11-13","5,867.97","5,867.97","5,867.97","5,867.97","","-0.05%"
"2014-11-12","5,870.88","5,870.88","5,870.88","5,870.88","","0.03%"
"2014-11-11","5,869.03","5,869.03","5,869.03","5,869.03","","0.07%"
"2014-11-10","5,864.97","5,864.97","5,864.97","5,864.97","","0.33%"
"2014-11-07","5,845.50","5,845.50","5,845.50","5,845.50","","0.06%"
"2014-11-06","5,841.85","5,841.85","5,841.85","5,841.85","","0.45%"
"2014-11-05","5,815.48","5,815.48","5,815.48","5,815.48","","0.50%"
"2014-11-04","5,786.61","5,786.61","5,786.61","5,786.61","","-0.34%"
"2014-11-03","5,806.57","5,806.57","5,806.57","5,806.57","","-0.01%"
"2014-10-31","5,807.05","5,807.05","5,807.05","5,807.05","","1.22%"
"2014-10-30","5,737.31","5,737.31","5,737.31","5,737.31","","0.62%"
"2014-10-29","5,702.05","5,702.05","5,702.05","5,702.05","","-0.17%"
"2014-10-28","5,712.04","5,712.04","5,712.04","5,712.04","","1.36%"
"2014-10-27","5,635.64","5,635.64","5,635.64","5,635.64","","-0.16%"
"2014-10-24","5,644.76","5,644.76","5,644.76","5,644.76","","0.65%"
"2014-10-23","5,608.20","5,608.20","5,608.20","5,608.20","","1.29%"
"2014-10-22","5,536.92","5,536.92","5,536.92","5,536.92","","-0.82%"
"2014-10-21","5,582.93","5,582.93","5,582.93","5,582.93","","2.00%"
"2014-10-20","5,473.70","5,473.70","5,473.70","5,473.70","","0.95%"
"2014-10-17","5,422.05","5,422.05","5,422.05","5,422.05","","1.14%"
"2014-10-16","5,361.18","5,361.18","5,361.18","5,361.18","","0.23%"
"2014-10-15","5,348.64","5,348.64","5,348.64","5,348.64","","-0.56%"
"2014-10-14","5,378.92","5,378.92","5,378.92","5,378.92","","0.30%"
"2014-10-13","5,362.70","5,362.70","5,362.70","5,362.70","","-1.58%"
"2014-10-10","5,448.79","5,448.79","5,448.79","5,448.79","","-1.26%"
"2014-10-09","5,518.23","5,518.23","5,518.23","5,518.23","","-2.13%"
"2014-10-08","5,638.09","5,638.09","5,638.09","5,638.09","","1.73%"
"2014-10-07","5,542.39","5,542.39","5,542.39","5,542.39","","-1.54%"
"2014-10-06","5,628.94","5,628.94","5,628.94","5,628.94","","-0.23%"
"2014-10-03","5,641.76","5,641.76","5,641.76","5,641.76","","1.09%"
"2014-10-02","5,581.09","5,581.09","5,581.09","5,581.09","","0.10%"
"2014-10-01","5,575.44","5,575.44","5,575.44","5,575.44","","-1.35%"
"2014-09-30","5,651.56","5,651.56","5,651.56","5,651.56","","-0.41%"
"2014-09-29","5,674.94","5,674.94","5,674.94","5,674.94","","-0.23%"
"2014-09-26","5,687.85","5,687.85","5,687.85","5,687.85","","0.87%"
"2014-09-25","5,638.85","5,638.85","5,638.85","5,638.85","","-1.59%"
"2014-09-24","5,729.91","5,729.91","5,729.91","5,729.91","","0.77%"
"2014-09-23","5,685.86","5,685.86","5,685.86","5,685.86","","-0.61%"
"2014-09-22","5,720.95","5,720.95","5,720.95","5,720.95","","-0.95%"
"2014-09-19","5,775.62","5,775.62","5,775.62","5,775.62","","-0.17%"
"2014-09-18","5,785.40","5,785.40","5,785.40","5,785.40","","0.47%"
"2014-09-17","5,758.59","5,758.59","5,758.59","5,758.59","","0.14%"
"2014-09-16","5,750.48","5,750.48","5,750.48","5,750.48","","0.72%"
"2014-09-15","5,709.31","5,709.31","5,709.31","5,709.31","","-0.26%"
"2014-09-12","5,723.98","5,723.98","5,723.98","5,723.98","","-0.66%"
"2014-09-11","5,761.76","5,761.76","5,761.76","5,761.76","","0.18%"
"2014-09-10","5,751.58","5,751.58","5,751.58","5,751.58","","0.38%"
"2014-09-09","5,729.73","5,729.73","5,729.73","5,729.73","","-0.71%"
"2014-09-08","5,770.78","5,770.78","5,770.78","5,770.78","","-0.22%"
"2014-09-05","5,783.23","5,783.23","5,783.23","5,783.23","","0.48%"
"2014-09-04","5,755.53","5,755.53","5,755.53","5,755.53","","-0.20%"
"2014-09-03","5,766.86","5,766.86","5,766.86","5,766.86","","-0.13%"
"2014-09-02","5,774.28","5,774.28","5,774.28","5,774.28","","0.04%"
"2014-08-29","5,771.87","5,771.87","5,771.87","5,771.87","","0.40%"
"2014-08-28","5,749.14","5,749.14","5,749.14","5,749.14","","-0.19%"
"2014-08-27","5,759.95","5,759.95","5,759.95","5,759.95","","0.00%"
"2014-08-26","5,759.85","5,759.85","5,759.85","5,759.85","","0.19%"
"2014-08-25","5,749.14","5,749.14","5,749.14","5,749.14","","0.47%"
"2014-08-22","5,722.49","5,722.49","5,722.49","5,722.49","","-0.14%"
"2014-08-21","5,730.28","5,730.28","5,730.28","5,730.28","","0.26%"
"2014-08-20","5,715.19","5,715.19","5,715.19","5,715.19","","0.20%"
"2014-08-19","5,703.58","5,703.58","5,703.58","5,703.58","","0.49%"
"2014-08-18","5,675.75","5,675.75","5,675.75","5,675.75","","0.93%"
"2014-08-15","5,623.27","5,623.27","5,623.27","5,623.27","","0.01%"
"2014-08-14","5,622.94","5,622.94","5,622.94","5,622.94","","0.43%"
"2014-08-13","5,599.04","5,599.04","5,599.04","5,599.04","","0.73%"
"2014-08-12","5,558.58","5,558.58","5,558.58","5,558.58","","-0.23%"
"2014-08-11","5,571.57","5,571.57","5,571.57","5,571.57","","0.38%"
"2014-08-08","5,550.48","5,550.48","5,550.48","5,550.48","","1.12%"
"2014-08-07","5,489.04","5,489.04","5,489.04","5,489.04","","-0.51%"
"2014-08-06","5,517.01","5,517.01","5,517.01","5,517.01","","0.03%"
"2014-08-05","5,515.49","5,515.49","5,515.49","5,515.49","","-0.86%"
"2014-08-04","5,563.46","5,563.46","5,563.46","5,563.46","","0.72%"
"2014-08-01","5,523.67","5,523.67","5,523.67","5,523.67","","-0.29%"
"2014-07-31","5,539.46","5,539.46","5,539.46","5,539.46","","-2.00%"
"2014-07-30","5,652.77","5,652.77","5,652.77","5,652.77","","0.09%"
"2014-07-29","5,647.53","5,647.53","5,647.53","5,647.53","","-0.38%"
"2014-07-28","5,669.33","5,669.33","5,669.33","5,669.33","","-0.04%"
"2014-07-25","5,671.65","5,671.65","5,671.65","5,671.65","","-0.53%"
"2014-07-24","5,701.75","5,701.75","5,701.75","5,701.75","","0.04%"
"2014-07-23","5,699.45","5,699.45","5,699.45","5,699.45","","0.18%"
"2014-07-22","5,689.04","5,689.04","5,689.04","5,689.04","","0.53%"
"2014-07-21","5,658.80","5,658.80","5,658.80","5,658.80","","-0.24%"
"2014-07-18","5,672.66","5,672.66","5,672.66","5,672.66","","1.10%"
"2014-07-17","5,611.10","5,611.10","5,611.10","5,611.10","","-1.19%"
"2014-07-16","5,678.77","5,678.77","5,678.77","5,678.77","","0.34%"
"2014-07-15","5,659.51","5,659.51","5,659.51","5,659.51","","-0.29%"
"2014-07-14","5,676.13","5,676.13","5,676.13","5,676.13","","0.48%"
"2014-07-11","5,649.00","5,649.00","5,649.00","5,649.00","","0.11%"
"2014-07-10","5,642.81","5,642.81","5,642.81","5,642.81","","-0.46%"
"2014-07-09","5,668.70","5,668.70","5,668.70","5,668.70","","0.44%"
"2014-07-08","5,643.81","5,643.81","5,643.81","5,643.81","","-0.77%"
"2014-07-07","5,687.67","5,687.67","5,687.67","5,687.67","","-0.58%"
"2014-07-03","5,720.69","5,720.69","5,720.69","5,720.69","","0.55%"
"2014-07-02","5,689.61","5,689.61","5,689.61","5,689.61","","-0.04%"
"2014-07-01","5,692.04","5,692.04","5,692.04","5,692.04","","0.73%"
"2014-06-30","5,650.94","5,650.94","5,650.94","5,650.94","","0.05%"
"2014-06-27","5,647.92","5,647.92","5,647.92","5,647.92","","0.27%"
"2014-06-26","5,632.67","5,632.67","5,632.67","5,632.67","","-0.10%"
"2014-06-25","5,638.26","5,638.26","5,638.26","5,638.26","","0.53%"
"2014-06-24","5,608.77","5,608.77","5,608.77","5,608.77","","-0.68%"
"2014-06-23","5,647.44","5,647.44","5,647.44","5,647.44","","-0.03%"
"2014-06-20","5,649.23","5,649.23","5,649.23","5,649.23","","0.20%"
"2014-06-19","5,638.04","5,638.04","5,638.04","5,638.04","","0.14%"
"2014-06-18","5,630.19","5,630.19","5,630.19","5,630.19","","0.73%"
"2014-06-17","5,589.38","5,589.38","5,589.38","5,589.38","","0.31%"
"2014-06-16","5,572.01","5,572.01","5,572.01","5,572.01","","0.10%"
"2014-06-13","5,566.33","5,566.33","5,566.33","5,566.33","","0.32%"
"2014-06-12","5,548.74","5,548.74","5,548.74","5,548.74","","-0.67%"
"2014-06-11","5,586.04","5,586.04","5,586.04","5,586.04","","-0.34%"
"2014-06-10","5,605.17","5,605.17","5,605.17","5,605.17","","-0.06%"
"2014-06-09","5,608.71","5,608.71","5,608.71","5,608.71","","0.16%"
"2014-06-06","5,599.62","5,599.62","5,599.62","5,599.62","","0.52%"
"2014-06-05","5,570.86","5,570.86","5,570.86","5,570.86","","0.78%"
"2014-06-04","5,527.86","5,527.86","5,527.86","5,527.86","","0.25%"
"2014-06-03","5,514.13","5,514.13","5,514.13","5,514.13","","-0.05%"
"2014-06-02","5,516.72","5,516.72","5,516.72","5,516.72","","0.07%"
"2014-05-30","5,512.67","5,512.67","5,512.67","5,512.67","","0.09%"
"2014-05-29","5,507.69","5,507.69","5,507.69","5,507.69","","0.53%"
"2014-05-28","5,478.92","5,478.92","5,478.92","5,478.92","","-0.13%"
"2014-05-27","5,486.19","5,486.19","5,486.19","5,486.19","","0.66%"
"2014-05-23","5,450.10","5,450.10","5,450.10","5,450.10","","0.50%"
"2014-05-22","5,423.14","5,423.14","5,423.14","5,423.14","","0.33%"
"2014-05-21","5,405.42","5,405.42","5,405.42","5,405.42","","0.79%"
"2014-05-20","5,363.26","5,363.26","5,363.26","5,363.26","","-0.75%"
"2014-05-19","5,403.52","5,403.52","5,403.52","5,403.52","","0.47%"
"2014-05-16","5,378.34","5,378.34","5,378.34","5,378.34","","0.39%"
"2014-05-15","5,357.51","5,357.51","5,357.51","5,357.51","","-0.88%"
"2014-05-14","5,404.89","5,404.89","5,404.89","5,404.89","","-0.55%"
"2014-05-13","5,435.05","5,435.05","5,435.05","5,435.05","","-0.06%"
"2014-05-12","5,438.32","5,438.32","5,438.32","5,438.32","","1.12%"
"2014-05-09","5,378.02","5,378.02","5,378.02","5,378.02","","0.23%"
"2014-05-08","5,365.88","5,365.88","5,365.88","5,365.88","","-0.23%"
"2014-05-07","5,378.43","5,378.43","5,378.43","5,378.43","","0.52%"
"2014-05-06","5,350.57","5,350.57","5,350.57","5,350.57","","-0.95%"
"2014-05-05","5,401.84","5,401.84","5,401.84","5,401.84","","0.16%"
"2014-05-02","5,393.30","5,393.30","5,393.30","5,393.30","","-0.07%"
"2014-05-01","5,397.24","5,397.24","5,397.24","5,397.24","","0.04%"
"2014-04-30","5,394.95","5,394.95","5,394.95","5,394.95","","0.36%"
"2014-04-29","5,375.81","5,375.81","5,375.81","5,375.81","","0.50%"
"2014-04-28","5,349.33","5,349.33","5,349.33","5,349.33","","0.18%"
"2014-04-25","5,339.88","5,339.88","5,339.88","5,339.88","","-0.96%"
"2014-04-24","5,391.44","5,391.44","5,391.44","5,391.44","","0.12%"
"2014-04-23","5,385.00","5,385.00","5,385.00","5,385.00","","-0.27%"
"2014-04-22","5,399.53","5,399.53","5,399.53","5,399.53","","0.53%"
"2014-04-21","5,371.00","5,371.00","5,371.00","5,371.00","","0.39%"
"2014-04-17","5,350.21","5,350.21","5,350.21","5,350.21","","0.19%"
